num_nodes,p,r,prob_selected,edge_method,time_mc,approximation,time_ic_apporx,rmse,pearson,spearman,auc
1000,0.02,0.0,0.001,random_0.5,0.19162249565124512,Modified_ALE,0.0021834373474121094,0.008303272876122151,tensor(0.9826),0.6845182097473764,0.8300000000000001
1000,0.02,0.0,0.001,random_0.5,0.21477532386779785,Matic,0.0018694400787353516,0.00335525476133964,tensor(0.9982),0.7592354639522514,0.9989041860094439
1000,0.02,0.0,0.001,random_0.5,0.21477532386779785,fixed_point,0.0073816776275634766,0.012477714983046378,tensor(0.9777),0.5635552537464356,0.9994421310593533
1000,0.02,0.0,0.001,random_0.5,0.21477532386779785,dmp,0.06870007514953613,0.023410740865186363,tensor(0.9009),0.7579529025690983,0.9974198561495089
1000,0.02,0.0,0.001,random_0.5,0.21477532386779785,Srivastava,0.003840208053588867,0.005496052638177948,tensor(0.9954),0.7012955981015021,0.9419417823912654
1000,0.02,0.0,0.001,random_0.5,0.21477532386779785,ALE,0.0019559860229492188,0.04354848106495084,tensor(0.9914),0.5470974795957306,0.8111215158096073
1000,0.02,0.0,0.001,random_0.5,0.21477532386779785,Modified_ALE,0.0021953582763671875,0.01822049088456192,tensor(0.9633),0.7012936299859065,0.9419417823912654
1000,0.02,0.0,0.001,random_0.5,0.14911651611328125,Matic,0.0019638538360595703,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.5,0.14911651611328125,fixed_point,0.0079193115234375,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.5,0.14911651611328125,dmp,0.06923341751098633,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.5,0.14911651611328125,Srivastava,0.003696918487548828,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.5,0.14911651611328125,ALE,0.0019741058349609375,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.5,0.14911651611328125,Modified_ALE,0.0020818710327148438,0.0,tensor(nan),,
1000,0.02,0.0,0.001,random_0.5,0.2284243106842041,Matic,0.0018856525421142578,0.0056088089461408695,tensor(0.9953),0.7965192852901973,0.9990315789473684
1000,0.02,0.0,0.001,random_0.5,0.2284243106842041,fixed_point,0.007508039474487305,0.014356731623615313,tensor(0.9786),0.5533882668496294,0.9995999999999999
