num_nodes,num_edges_per_node,prob_selected,edge_method,time_mc,approximation,time_ic_apporx,rmse,pearson,spearman,auc
1000,2,0.1,random_0.05,1.704237937927246,Modified_ALE,0.0030918121337890625,0.0018447134946283712,tensor(0.9999),0.9880297966969996,0.9999368421052632
1000,2,0.1,random_0.05,1.247419834136963,Matic,0.0032296180725097656,0.0014374911582341768,tensor(1.0000),0.980650996532634,0.999978947368421
1000,2,0.1,random_0.05,1.247419834136963,fixed_point,0.008572101593017578,0.22418902495859652,tensor(-0.0322),0.3829034233742436,0.5242947368421053
1000,2,0.1,random_0.05,1.247419834136963,dmp,0.08182024955749512,0.2240698180207345,tensor(-0.0323),0.38150201637410414,0.5243789473684211
1000,2,0.1,random_0.05,1.247419834136963,Srivastava,0.004309892654418945,0.001439337997370846,tensor(1.0000),0.980638081973022,0.999978947368421
1000,2,0.1,random_0.05,1.247419834136963,ALE,0.0031363964080810547,0.0030496010013303107,tensor(0.9999),0.9806313572674817,0.999978947368421
1000,2,0.1,random_0.05,1.247419834136963,Modified_ALE,0.0031952857971191406,0.0016742761000837,tensor(0.9999),0.980496633970351,0.9999789473684211
1000,2,0.1,random_0.05,1.4093894958496094,Matic,0.003191232681274414,0.0016115916508062207,tensor(1.0000),0.9822355233861779,1.0
1000,2,0.1,random_0.05,1.4093894958496094,fixed_point,0.008907556533813477,0.2461043007420605,tensor(-0.0222),0.21372909304559246,0.48717894736842104
1000,2,0.1,random_0.05,1.4093894958496094,dmp,0.07936882972717285,0.2460194732956194,tensor(-0.0222),0.21303403547094027,0.48745263157894736
1000,2,0.1,random_0.05,1.4093894958496094,Srivastava,0.004351139068603516,0.0016116727029088145,tensor(1.0000),0.9822845345492167,1.0
1000,2,0.1,random_0.05,1.4093894958496094,ALE,0.003309488296508789,0.0021697901555878265,tensor(0.9999),0.9823621295510913,1.0
1000,2,0.1,random_0.05,1.4093894958496094,Modified_ALE,0.0033049583435058594,0.0016439476067356684,tensor(1.0000),0.9823946649560942,1.0
1000,2,0.1,random_0.05,1.9205174446105957,Matic,0.0032994747161865234,0.0015986116317563163,tensor(1.0000),0.9867265703254667,1.0
1000,2,0.1,random_0.05,1.9205174446105957,fixed_point,0.008878707885742188,0.2692466421838854,tensor(0.0112),0.27697383911079465,0.4741263157894737
1000,2,0.1,random_0.05,1.9205174446105957,dmp,0.08194088935852051,0.26916440241385875,tensor(0.0112),0.2754847773814565,0.47374736842105264
1000,2,0.1,random_0.05,1.9205174446105957,Srivastava,0.00646519660949707,0.001601033785063287,tensor(1.0000),0.9867331986509681,1.0
1000,2,0.1,random_0.05,1.9205174446105957,ALE,0.0033826828002929688,0.003713542641811345,tensor(0.9999),0.9865992272241252,0.999978947368421
1000,2,0.1,random_0.05,1.9205174446105957,Modified_ALE,0.003367185592651367,0.0018530018354957684,tensor(1.0000),0.9866037479215303,1.0
1000,2,0.1,random_0.05,1.5590527057647705,Matic,0.0031871795654296875,0.0016472556859112235,tensor(0.9999),0.9851638822334858,0.999978947368421
1000,2,0.1,random_0.05,1.5590527057647705,fixed_point,0.00851893424987793,0.23158806209299362,tensor(-0.0416),0.23018642866239689,0.47753684210526315
1000,2,0.1,random_0.05,1.5590527057647705,dmp,0.08109235763549805,0.23150329829208346,tensor(-0.0417),0.2289155105724052,0.4777894736842105
1000,2,0.1,random_0.05,1.5590527057647705,Srivastava,0.004616260528564453,0.0016491814841869982,tensor(0.9999),0.9851665059512751,0.999978947368421
1000,2,0.1,random_0.05,1.5590527057647705,ALE,0.0034012794494628906,0.0032738489185804008,tensor(0.9998),0.9851101770718749,0.9999368421052631
1000,2,0.1,random_0.05,1.5590527057647705,Modified_ALE,0.003241300582885742,0.001753644484534021,tensor(0.9999),0.985130682845768,0.9999789473684211
1000,2,0.1,random_0.05,1.497366189956665,Matic,0.0034215450286865234,0.0014269683191889552,tensor(1.0000),0.9856727267924486,0.999978947368421
1000,2,0.1,random_0.05,1.497366189956665,fixed_point,0.008733987808227539,0.2458381384983384,tensor(-0.0240),0.24257882734737832,0.4723578947368421
1000,2,0.1,random_0.05,1.497366189956665,dmp,0.08504056930541992,0.24576921862809367,tensor(-0.0241),0.24112687578953843,0.4724842105263158
1000,2,0.1,random_0.05,1.497366189956665,Srivastava,0.0046422481536865234,0.001431180717958898,tensor(1.0000),0.9856973209734317,0.999978947368421
1000,2,0.1,random_0.05,1.497366189956665,ALE,0.0033609867095947266,0.0035319684630551445,tensor(0.9998),0.9855788605031732,0.999978947368421
1000,2,0.1,random_0.05,1.497366189956665,Modified_ALE,0.003349781036376953,0.0016344387089438266,tensor(1.0000),0.9855433110882711,0.9999789473684211
1000,2,0.1,random_0.05,1.6755762100219727,Matic,0.003178119659423828,0.0017296262122947993,tensor(1.0000),0.9880633220504955,1.0
1000,2,0.1,random_0.05,1.6755762100219727,fixed_point,0.008140325546264648,0.26598703732133216,tensor(-0.0039),0.2473001780580619,0.45381052631578944
1000,2,0.1,random_0.05,1.6755762100219727,dmp,0.08414220809936523,0.26590357926094804,tensor(-0.0039),0.24598581888812684,0.45370526315789483
1000,2,0.1,random_0.05,1.6755762100219727,Srivastava,0.004654407501220703,0.0017308357313375563,tensor(1.0000),0.9880563455962864,1.0
1000,2,0.1,random_0.05,1.6755762100219727,ALE,0.003472566604614258,0.002707611465822762,tensor(0.9999),0.9880973277618902,1.0
1000,2,0.1,random_0.05,1.6755762100219727,Modified_ALE,0.0033416748046875,0.0018216871387732709,tensor(1.0000),0.9880625502561181,1.0
1000,2,0.1,random_0.05,1.736252784729004,Matic,0.0033278465270996094,0.001615724275364602,tensor(1.0000),0.9896815360635717,1.0
1000,2,0.1,random_0.05,1.736252784729004,fixed_point,0.008695840835571289,0.26103152962222903,tensor(0.0292),0.27235130759825155,0.5047578947368421
1000,2,0.1,random_0.05,1.736252784729004,dmp,0.08081364631652832,0.26094563008965743,tensor(0.0291),0.27007770063104103,0.5049052631578947
1000,2,0.1,random_0.05,1.736252784729004,Srivastava,0.004413127899169922,0.0016175786071935519,tensor(1.0000),0.9896786607471126,1.0
1000,2,0.1,random_0.05,1.736252784729004,ALE,0.0032346248626708984,0.003049773375710084,tensor(0.9999),0.9896418578969883,0.999978947368421
1000,2,0.1,random_0.05,1.736252784729004,Modified_ALE,0.003197193145751953,0.0018418894277450935,tensor(1.0000),0.9896028126947286,1.0
1000,2,0.1,random_0.05,1.402207374572754,Matic,0.0033347606658935547,0.0016152432742255309,tensor(1.0000),0.9853135748754303,1.0
1000,2,0.1,random_0.05,1.402207374572754,fixed_point,0.00919198989868164,0.24609689861887057,tensor(0.0167),0.2640256602188799,0.5282315789473684
1000,2,0.1,random_0.05,1.402207374572754,dmp,0.08916187286376953,0.24601162948101618,tensor(0.0167),0.2625642649163288,0.5279578947368422
1000,2,0.1,random_0.05,1.402207374572754,Srivastava,0.004670381546020508,0.0016157541089042158,tensor(1.0000),0.9853133646804948,1.0
1000,2,0.1,random_0.05,1.402207374572754,ALE,0.0032134056091308594,0.003077307234486336,tensor(0.9999),0.9853605324240071,1.0
1000,2,0.1,random_0.05,1.402207374572754,Modified_ALE,0.004995822906494141,0.0016817878249656157,tensor(1.0000),0.9852819462146648,1.0
1000,2,0.1,random_0.1,2.018749475479126,Matic,0.003252267837524414,0.0036853522076749725,tensor(0.9998),0.9963222957971987,0.999978947368421
1000,2,0.1,random_0.1,2.018749475479126,fixed_point,0.009113550186157227,0.25204337521904807,tensor(-0.0153),0.3223833180717532,0.4613894736842105
1000,2,0.1,random_0.1,2.018749475479126,dmp,0.08088469505310059,0.25175308448015654,tensor(-0.0170),0.31651732369343194,0.4607578947368421
1000,2,0.1,random_0.1,2.018749475479126,Srivastava,0.004501819610595703,0.003625257662139643,tensor(0.9998),0.9964855302600854,0.999978947368421
1000,2,0.1,random_0.1,2.018749475479126,ALE,0.0033109188079833984,0.011984129949511344,tensor(0.9985),0.9957747148261447,0.9997473684210526
1000,2,0.1,random_0.1,2.018749475479126,Modified_ALE,0.0038559436798095703,0.0068966152828598875,tensor(0.9994),0.9951883007933818,0.999957894736842
1000,2,0.1,random_0.1,1.8832786083221436,Matic,0.0032558441162109375,0.0032499120480999253,tensor(0.9998),0.9947571513503735,1.0
1000,2,0.1,random_0.1,1.8832786083221436,fixed_point,0.008572101593017578,0.24187635616050443,tensor(0.0197),0.3599107963518705,0.48265263157894733
1000,2,0.1,random_0.1,1.8832786083221436,dmp,0.08844661712646484,0.24160919054058005,tensor(0.0185),0.35129666607736193,0.4836842105263158
1000,2,0.1,random_0.1,1.8832786083221436,Srivastava,0.00458216667175293,0.0031204994548890692,tensor(0.9999),0.9950307568570836,1.0
1000,2,0.1,random_0.1,1.8832786083221436,ALE,0.003749847412109375,0.00826618887752212,tensor(0.9993),0.994872128185821,0.9999368421052631
1000,2,0.1,random_0.1,1.8832786083221436,Modified_ALE,0.003651857376098633,0.005305623389135045,tensor(0.9996),0.994317716869586,0.999978947368421
1000,2,0.1,random_0.1,2.2384185791015625,Matic,0.003636598587036133,0.003980831713571459,tensor(0.9998),0.9968295254413183,0.999978947368421
1000,2,0.1,random_0.1,2.2384185791015625,fixed_point,0.008565902709960938,0.2700461155530292,tensor(0.0219),0.31845567130661745,0.4967578947368421
1000,2,0.1,random_0.1,2.2384185791015625,dmp,0.1103813648223877,0.2698881716188533,tensor(0.0206),0.308128334611056,0.4957263157894736
1000,2,0.1,random_0.1,2.2384185791015625,Srivastava,0.0046672821044921875,0.0038762897087042496,tensor(0.9998),0.996938481389902,0.999978947368421
1000,2,0.1,random_0.1,2.2384185791015625,ALE,0.003790140151977539,0.011347665817516056,tensor(0.9989),0.9963555109639759,0.999978947368421
1000,2,0.1,random_0.1,2.2384185791015625,Modified_ALE,0.00507807731628418,0.007403456210691924,tensor(0.9994),0.9958224944188491,0.999978947368421
1000,2,0.1,random_0.1,2.113074779510498,Matic,0.0031807422637939453,0.004458197623465436,tensor(0.9997),0.9955072318066295,1.0
1000,2,0.1,random_0.1,2.113074779510498,fixed_point,0.008215188980102539,0.23807255407681446,tensor(0.0131),0.31565374279828823,0.48947368421052634
1000,2,0.1,random_0.1,2.113074779510498,dmp,0.07993245124816895,0.237873972230035,tensor(0.0110),0.3042706358075333,0.4921263157894737
1000,2,0.1,random_0.1,2.113074779510498,Srivastava,0.00435185432434082,0.004243628035286331,tensor(0.9997),0.9955927879486377,1.0
1000,2,0.1,random_0.1,2.113074779510498,ALE,0.0033159255981445312,0.013436290334262233,tensor(0.9981),0.9945431636699411,0.999978947368421
1000,2,0.1,random_0.1,2.113074779510498,Modified_ALE,0.003314971923828125,0.00849061765827423,tensor(0.9990),0.9937904627877039,1.0
1000,2,0.1,random_0.1,2.03652286529541,Matic,0.0032372474670410156,0.005146821337470825,tensor(0.9996),0.9953941760494415,1.0
1000,2,0.1,random_0.1,2.03652286529541,fixed_point,0.00868678092956543,0.22345029054058613,tensor(0.0198),0.36008797973320383,0.5225684210526316
1000,2,0.1,random_0.1,2.03652286529541,dmp,0.07986927032470703,0.22344838996171867,tensor(0.0168),0.3468288217247498,0.5209263157894737
1000,2,0.1,random_0.1,2.03652286529541,Srivastava,0.0048503875732421875,0.004883575007386942,tensor(0.9996),0.9956340384173861,1.0
1000,2,0.1,random_0.1,2.03652286529541,ALE,0.0032279491424560547,0.014054825380671052,tensor(0.9976),0.9944044077727503,0.9997894736842106
1000,2,0.1,random_0.1,2.03652286529541,Modified_ALE,0.0031855106353759766,0.009492502210986633,tensor(0.9986),0.9934410791387285,0.9998947368421052
1000,2,0.1,random_0.1,2.3836936950683594,Matic,0.0032198429107666016,0.003982777789620516,tensor(0.9998),0.9961640929156683,1.0
1000,2,0.1,random_0.1,2.3836936950683594,fixed_point,0.00913858413696289,0.2539884727567538,tensor(0.0549),0.3637397845427459,0.518821052631579
1000,2,0.1,random_0.1,2.3836936950683594,dmp,0.07974863052368164,0.25372028876875313,tensor(0.0526),0.3557056725755618,0.5177263157894737
1000,2,0.1,random_0.1,2.3836936950683594,Srivastava,0.004847526550292969,0.0038356662448451335,tensor(0.9998),0.9963534078368174,1.0
1000,2,0.1,random_0.1,2.3836936950683594,ALE,0.003178834915161133,0.014610384151467525,tensor(0.9983),0.9958195315990513,0.9997894736842106
1000,2,0.1,random_0.1,2.3836936950683594,Modified_ALE,0.0031211376190185547,0.008670542134356099,tensor(0.9991),0.994884555156878,1.0
1000,2,0.1,random_0.1,2.460921287536621,Matic,0.0034151077270507812,0.004995481708457718,tensor(0.9997),0.996195190858147,1.0
1000,2,0.1,random_0.1,2.460921287536621,fixed_point,0.008944034576416016,0.2772539557578082,tensor(-0.0380),0.2898245755232766,0.4560842105263158
1000,2,0.1,random_0.1,2.460921287536621,dmp,0.08072638511657715,0.2771576539134272,tensor(-0.0405),0.2791897206580091,0.4556421052631579
1000,2,0.1,random_0.1,2.460921287536621,Srivastava,0.004358768463134766,0.004942705101866042,tensor(0.9997),0.9962878325096127,1.0
1000,2,0.1,random_0.1,2.460921287536621,ALE,0.003221273422241211,0.020967685393467987,tensor(0.9959),0.9944272531287148,0.9997052631578947
1000,2,0.1,random_0.1,2.460921287536621,Modified_ALE,0.0032553672790527344,0.011739893059186853,tensor(0.9985),0.9930987332440689,1.0
1000,2,0.1,random_0.1,1.8486521244049072,Matic,0.0032083988189697266,0.0027893200027283497,tensor(0.9999),0.995813016972788,0.9999578947368422
1000,2,0.1,random_0.1,1.8486521244049072,fixed_point,0.008867025375366211,0.23993115556531178,tensor(-0.0079),0.29114830437748607,0.49947368421052635
1000,2,0.1,random_0.1,1.8486521244049072,dmp,0.08433413505554199,0.23969070820358546,tensor(-0.0089),0.2824431471282652,0.49934736842105265
1000,2,0.1,random_0.1,1.8486521244049072,Srivastava,0.004746437072753906,0.002668437231173397,tensor(0.9999),0.9959370720638604,0.9999578947368422
1000,2,0.1,random_0.1,1.8486521244049072,ALE,0.0031692981719970703,0.0073689823856705,tensor(0.9995),0.9958218853367351,0.999978947368421
1000,2,0.1,random_0.1,1.8486521244049072,Modified_ALE,0.0031745433807373047,0.004196837761759187,tensor(0.9997),0.995540245738087,0.9999578947368422
1000,2,0.1,random_0.1,1.7666399478912354,Matic,0.0032367706298828125,0.0028675213763099693,tensor(0.9999),0.9951616364126935,1.0
1000,2,0.1,random_0.1,1.7666399478912354,fixed_point,0.008402585983276367,0.251109626021244,tensor(-0.0372),0.25591642742807197,0.4271368421052632
1000,2,0.1,random_0.1,1.7666399478912354,dmp,0.07846999168395996,0.2506793745136842,tensor(-0.0378),0.24976706881764796,0.42936842105263157
1000,2,0.1,random_0.1,1.7666399478912354,Srivastava,0.0042455196380615234,0.002855176674504471,tensor(0.9999),0.9952166045634723,1.0
1000,2,0.1,random_0.1,1.7666399478912354,ALE,0.0032186508178710938,0.007828907575579589,tensor(0.9994),0.9949038843274404,1.0
1000,2,0.1,random_0.1,1.7666399478912354,Modified_ALE,0.003979206085205078,0.004246178963457233,tensor(0.9998),0.9946809665730336,1.0
1000,2,0.1,random_0.1,1.9545066356658936,Matic,0.003200054168701172,0.0028578238085185535,tensor(0.9999),0.9948055108476467,1.0
1000,2,0.1,random_0.1,1.9545066356658936,fixed_point,0.0087127685546875,0.2312671361837375,tensor(0.0460),0.3685558562475295,0.4831578947368421
1000,2,0.1,random_0.1,1.9545066356658936,dmp,0.07946181297302246,0.23096978150350175,tensor(0.0449),0.3654390932639855,0.4864631578947368
1000,2,0.1,random_0.1,1.9545066356658936,Srivastava,0.004183053970336914,0.0027952726197036635,tensor(0.9999),0.9949651234530253,1.0
1000,2,0.1,random_0.1,1.9545066356658936,ALE,0.003183603286743164,0.01581933109012089,tensor(0.9966),0.9941430234313898,1.0
1000,2,0.1,random_0.1,1.9545066356658936,Modified_ALE,0.0031414031982421875,0.007152923828909982,tensor(0.9992),0.9937332154530515,1.0
1000,2,0.1,random_0.5,9.549374341964722,Matic,0.003297567367553711,0.04403743228031772,tensor(0.9912),0.9935568744744433,0.9985684210526315
1000,2,0.1,random_0.5,9.549374341964722,fixed_point,0.008480548858642578,0.17792605449765495,tensor(0.7462),0.7932398605041683,0.846
1000,2,0.1,random_0.5,9.549374341964722,dmp,0.08606410026550293,0.16237606379598793,tensor(0.7091),0.7762825326980092,0.845621052631579
1000,2,0.1,random_0.5,9.549374341964722,Srivastava,0.004652500152587891,0.0328229676023744,tensor(0.9920),0.9907629772111712,0.9994315789473684
1000,2,0.1,random_0.5,9.549374341964722,ALE,0.0034568309783935547,2.702511491777546,tensor(0.6308),0.8560957899198947,0.9342947368421053
1000,2,0.1,random_0.5,9.549374341964722,Modified_ALE,0.003345012664794922,32.26192851101744,tensor(0.0481),0.29223783533379577,0.6112631578947367
1000,2,0.1,random_0.5,10.000905513763428,Matic,0.0031518936157226562,0.0382597438946173,tensor(0.9936),0.9949829109142935,0.9988
1000,2,0.1,random_0.5,10.000905513763428,fixed_point,0.009065628051757812,0.18556469279619275,tensor(0.7015),0.7342843406869219,0.8141894736842106
1000,2,0.1,random_0.5,10.000905513763428,dmp,0.08021783828735352,0.17935367341146735,tensor(0.6425),0.7057046620197711,0.8001894736842105
1000,2,0.1,random_0.5,10.000905513763428,Srivastava,0.005043983459472656,0.044264450501339765,tensor(0.9903),0.9890526597208985,0.9993684210526316
1000,2,0.1,random_0.5,10.000905513763428,ALE,0.0032227039337158203,1.6662362814565315,tensor(0.6450),0.8690532401616,0.942442105263158
1000,2,0.1,random_0.5,10.000905513763428,Modified_ALE,0.0031354427337646484,40.638932406602876,tensor(-0.0896),0.40431823643803,0.6190315789473684
1000,2,0.1,random_0.5,9.962589502334595,Matic,0.0036242008209228516,0.043293530175797935,tensor(0.9921),0.994659222393486,0.9969684210526316
1000,2,0.1,random_0.5,9.962589502334595,fixed_point,0.008996725082397461,0.19131684648161837,tensor(0.7003),0.7486703001051823,0.7969684210526315
1000,2,0.1,random_0.5,9.962589502334595,dmp,0.08108758926391602,0.18232005216213198,tensor(0.6433),0.719530640059422,0.7958526315789473
1000,2,0.1,random_0.5,9.962589502334595,Srivastava,0.004495859146118164,0.031068154517443415,tensor(0.9937),0.9943982220706286,0.9982947368421052
1000,2,0.1,random_0.5,9.962589502334595,ALE,0.003403186798095703,2.3642608377846197,tensor(0.6668),0.8686835045615197,0.932357894736842
1000,2,0.1,random_0.5,9.962589502334595,Modified_ALE,0.0034706592559814453,228.23240622225407,tensor(0.0876),0.3014046068375072,0.6545052631578948
1000,2,0.1,random_0.5,10.054223775863647,Matic,0.003913402557373047,0.039290767035257544,tensor(0.9939),0.9952920643034199,0.9985894736842105
1000,2,0.1,random_0.5,10.054223775863647,fixed_point,0.00955343246459961,0.20210572496383677,tensor(0.6627),0.7163898568317426,0.7585263157894737
1000,2,0.1,random_0.5,10.054223775863647,dmp,0.08845329284667969,0.19464302719959964,tensor(0.6151),0.692611474059899,0.7479578947368422
1000,2,0.1,random_0.5,10.054223775863647,Srivastava,0.00463557243347168,0.03238733243976211,tensor(0.9929),0.9922302065985719,0.999578947368421
1000,2,0.1,random_0.5,10.054223775863647,ALE,0.0033593177795410156,2.7453767754852483,tensor(0.5832),0.8408540794334548,0.9012842105263157
1000,2,0.1,random_0.5,10.054223775863647,Modified_ALE,0.0032324790954589844,108.78598542551333,tensor(-0.0384),0.3777029350205597,0.5934736842105264
1000,2,0.1,random_0.5,9.633143663406372,Matic,0.003517627716064453,0.040743914151109735,tensor(0.9935),0.9948071735920796,0.9970315789473685
1000,2,0.1,random_0.5,9.633143663406372,fixed_point,0.008849143981933594,0.19211023646189063,tensor(0.7015),0.7624350588448834,0.7554526315789474
1000,2,0.1,random_0.5,9.633143663406372,dmp,0.0790858268737793,0.18315010035483703,tensor(0.6538),0.7455500840088242,0.7368
1000,2,0.1,random_0.5,9.633143663406372,Srivastava,0.004435539245605469,0.0310732351626369,tensor(0.9938),0.9940845327003407,0.9986105263157895
1000,2,0.1,random_0.5,9.633143663406372,ALE,0.003325939178466797,3.218611630919219,tensor(0.5542),0.8243871392937524,0.8709894736842105
1000,2,0.1,random_0.5,9.633143663406372,Modified_ALE,0.0032629966735839844,659.3066907744832,tensor(0.0744),0.17598698516794453,0.6557894736842106
1000,2,0.1,random_0.5,10.144978284835815,Matic,0.0034110546112060547,0.04040657715552502,tensor(0.9929),0.9944719173110418,0.9981611190313849
1000,2,0.1,random_0.5,10.144978284835815,fixed_point,0.008955955505371094,0.20279304265584244,tensor(0.6387),0.7021844196431634,0.6926589392342818
1000,2,0.1,random_0.5,10.144978284835815,dmp,0.08486819267272949,0.19755829920914134,tensor(0.5955),0.68285538425503,0.690220872332073
1000,2,0.1,random_0.5,10.144978284835815,Srivastava,0.004625797271728516,0.029303935312844892,tensor(0.9936),0.9939113186327174,0.9988429513006467
1000,2,0.1,random_0.5,10.144978284835815,ALE,0.003942966461181641,3.7365083227260154,tensor(0.5681),0.8062363655460201,0.8520010744023636
1000,2,0.1,random_0.5,10.144978284835815,Modified_ALE,0.00316619873046875,383.24586184980524,tensor(0.0929),0.0817126048722537,0.6229054319304117
1000,2,0.1,random_0.5,9.663211107254028,Matic,0.0032176971435546875,0.03637228366145514,tensor(0.9943),0.9956954987915756,0.9996421052631579
1000,2,0.1,random_0.5,9.663211107254028,fixed_point,0.009245157241821289,0.1802242079580214,tensor(0.7320),0.7768225179552639,0.8300631578947368
1000,2,0.1,random_0.5,9.663211107254028,dmp,0.08162426948547363,0.17323278425258232,tensor(0.6825),0.7528972310056661,0.8047368421052631
1000,2,0.1,random_0.5,9.663211107254028,Srivastava,0.004478931427001953,0.04130559272326147,tensor(0.9902),0.9883726099308798,0.9996421052631579
1000,2,0.1,random_0.5,9.663211107254028,ALE,0.003285646438598633,1.2541124406077526,tensor(0.7187),0.8909746840793874,0.9534736842105263
1000,2,0.1,random_0.5,9.663211107254028,Modified_ALE,0.0034666061401367188,3.1333807907839275,tensor(0.0177),0.6247931999997858,0.7157473684210527
1000,2,0.1,random_0.5,9.79922604560852,Matic,0.0032575130462646484,0.040604639739839576,tensor(0.9930),0.9948439269622529,0.9987789473684211
1000,2,0.1,random_0.5,9.79922604560852,fixed_point,0.008712053298950195,0.16950709592790209,tensor(0.7556),0.7890208019433707,0.8011578947368421
1000,2,0.1,random_0.5,9.79922604560852,dmp,0.08361387252807617,0.15981664938718576,tensor(0.7062),0.761567181795181,0.7864842105263158
1000,2,0.1,random_0.5,9.79922604560852,Srivastava,0.00498199462890625,0.03855045105462924,tensor(0.9912),0.99166767324286,0.9995578947368421
1000,2,0.1,random_0.5,9.79922604560852,ALE,0.0032227039337158203,2.3326048281419722,tensor(0.6167),0.8519868496766134,0.9088
1000,2,0.1,random_0.5,9.79922604560852,Modified_ALE,0.003206014633178711,79.57668152283996,tensor(-0.0925),0.2371100116558271,0.5888631578947368
1000,2,0.1,random_0.5,10.030274868011475,Matic,0.003355264663696289,0.038091272506210715,tensor(0.9941),0.9955595684672525,0.9983883964544722
1000,2,0.1,random_0.5,10.030274868011475,fixed_point,0.008821487426757812,0.188485822301907,tensor(0.7047),0.7492549835717324,0.7999132213475485
1000,2,0.1,random_0.5,10.030274868011475,dmp,0.08423709869384766,0.18460021205703422,tensor(0.6539),0.724640414901979,0.794045331515114
1000,2,0.1,random_0.5,10.030274868011475,Srivastava,0.0043773651123046875,0.03304992069363457,tensor(0.9939),0.9940522645891517,0.9988636128845638
1000,2,0.1,random_0.5,10.030274868011475,ALE,0.003268718719482422,1.6407529508560386,tensor(0.6915),0.8868448390086963,0.9349986569970454
1000,2,0.1,random_0.5,10.030274868011475,Modified_ALE,0.003155946731567383,2.006955449984542,tensor(0.1283),0.4684961657462368,0.6936920184301328
1000,2,0.1,random_0.5,9.94635558128357,Matic,0.0034923553466796875,0.042888075239446696,tensor(0.9924),0.9947638325228888,0.9969052631578947
1000,2,0.1,random_0.5,9.94635558128357,fixed_point,0.009111881256103516,0.19667990759313517,tensor(0.6739),0.7344501145148123,0.7098315789473685
1000,2,0.1,random_0.5,9.94635558128357,dmp,0.0805816650390625,0.1843415411800498,tensor(0.6363),0.7176387297191289,0.7236842105263158
1000,2,0.1,random_0.5,9.94635558128357,Srivastava,0.0043523311614990234,0.0351145782127205,tensor(0.9923),0.9919229790087529,0.9986105263157895
1000,2,0.1,random_0.5,9.94635558128357,ALE,0.003209352493286133,1.9992257049904667,tensor(0.6335),0.8623118446797762,0.9013263157894738
1000,2,0.1,random_0.5,9.94635558128357,Modified_ALE,0.003149747848510742,13.786096529457904,tensor(-0.1037),0.3173905286120928,0.745157894736842
1000,2,0.1,random_1,14.296339273452759,Matic,0.003219127655029297,0.0401661052350418,tensor(0.9838),0.9832243935046565,0.9960123143040146
1000,2,0.1,random_1,14.296339273452759,fixed_point,0.008939027786254883,0.10484285872289502,tensor(0.8960),0.8880713848580714,0.9871691563875287
1000,2,0.1,random_1,14.296339273452759,dmp,0.08415031433105469,0.0801034340754685,tensor(0.9322),0.9409046215169795,0.9971280398355338
1000,2,0.1,random_1,14.296339273452759,Srivastava,0.004583597183227539,0.08300444091232596,tensor(0.9596),0.9517108452219488,0.9799169404326535
1000,2,0.1,random_1,14.296339273452759,ALE,0.003316640853881836,29.467135469093467,tensor(0.3467),0.6680850315782482,0.9466931134940804
1000,2,0.1,random_1,14.296339273452759,Modified_ALE,0.0041697025299072266,16913396.313612238,tensor(0.0333),0.05992794476669621,0.3872807289406805
1000,2,0.1,random_1,14.368905305862427,Matic,0.0035080909729003906,0.03065016839486424,tensor(0.9905),0.9857402321351878,0.9977684210526316
1000,2,0.1,random_1,14.368905305862427,fixed_point,0.009281158447265625,0.08795775922479182,tensor(0.9226),0.9042999021163881,0.9801052631578948
1000,2,0.1,random_1,14.368905305862427,dmp,0.08353638648986816,0.0818284257750695,tensor(0.9261),0.9247045875024263,0.9879578947368421
1000,2,0.1,random_1,14.368905305862427,Srivastava,0.004584550857543945,0.07206015437730484,tensor(0.9675),0.9514262413528758,0.9900842105263158
1000,2,0.1,random_1,14.368905305862427,ALE,0.003201007843017578,49.83728406336465,tensor(0.3156),0.6052583446885351,0.9010526315789473
1000,2,0.1,random_1,14.368905305862427,Modified_ALE,0.003175020217895508,107249373.66291285,tensor(0.0412),-0.012549612283583835,0.3990947368421053
1000,2,0.1,random_1,14.351093053817749,Matic,0.003247499465942383,0.03648545896647537,tensor(0.9876),0.9867948115667252,0.9965108730931516
1000,2,0.1,random_1,14.351093053817749,fixed_point,0.00917506217956543,0.11436493245618276,tensor(0.8789),0.9053560375636147,0.9906077572216814
1000,2,0.1,random_1,14.351093053817749,dmp,0.08353972434997559,0.09173577385428587,tensor(0.9157),0.9360457541184231,0.9929608893216488
1000,2,0.1,random_1,14.351093053817749,Srivastava,0.005202054977416992,0.08292238945008035,tensor(0.9676),0.959866991967628,0.9907700421940928
1000,2,0.1,random_1,14.351093053817749,ALE,0.003686666488647461,20.792017299878275,tensor(0.3873),0.6949993787189941,0.9137861084063615
1000,2,0.1,random_1,14.351093053817749,Modified_ALE,0.003398418426513672,243381.25456164448,tensor(0.0494),0.04136640732769367,0.4226103537812399
1000,2,0.1,random_1,14.306740045547485,Matic,0.0031843185424804688,0.03358508520881742,tensor(0.9887),0.9861057961951706,0.9971157894736843
1000,2,0.1,random_1,14.306740045547485,fixed_point,0.00882411003112793,0.10458457285246558,tensor(0.8877),0.8777971369186566,0.9895789473684211
1000,2,0.1,random_1,14.306740045547485,dmp,0.08403730392456055,0.08971120552634869,tensor(0.9079),0.9136467678992558,0.988
1000,2,0.1,random_1,14.306740045547485,Srivastava,0.0044782161712646484,0.07021769118603624,tensor(0.9689),0.9550426088636509,0.9747368421052632
1000,2,0.1,random_1,14.306740045547485,ALE,0.003274202346801758,39.44112595999495,tensor(0.3326),0.5962653715431908,0.8913263157894736
