num_nodes,num_edges_per_node,prob_selected,edge_method,time_mc,approximation,T,L,time_ic_apporx,rmse,pearson,spearman,auc
5000,2,0.1,random_0.1,12.779926776885986,Naive,10,0,0.05116844177246094,0.23820703163584236,tensor(0.0299),0.3915751197581942,0.5216505263157895
5000,2,0.1,random_0.1,12.779926776885986,dmp_ic_fast,10,0,0.04462432861328125,0.23811915622008592,tensor(0.0266),0.3805191345765348,0.5211275789473684
5000,2,0.1,random_0.1,12.779926776885986,dmp_inf,10,0,0.0842738151550293,0.0017178654743098753,tensor(0.9999),0.9967389457281721,0.9999873684210526
5000,2,0.1,random_0.1,12.779926776885986,modified_ALE,2,0,0.012909412384033203,0.004154578368196186,tensor(0.9998),0.9718518116565779,0.9999848421052632
5000,2,0.1,random_0.1,12.779926776885986,ALE_heuristic,3,0,0.012161970138549805,0.009033172114422124,tensor(0.9990),0.9718479519359091,0.9999688421052632
5000,2,0.1,random_0.1,13.918779134750366,SWE,4,0,0.015862464904785156,0.0026540025453585156,tensor(0.9999),0.9967842250099268,0.9999865263157894
5000,2,0.1,random_0.1,13.918779134750366,um_IC,3,0,0.014453887939453125,0.002919302542475453,tensor(0.9999),0.995658403846684,0.9999654736842105
5000,2,0.1,random_0.1,13.918779134750366,dmp_um_fast,10,0,0.07023978233337402,0.2535427572722685,tensor(0.0160),0.36752141891900847,0.5133229473684211
5000,2,0.1,random_0.1,13.918779134750366,Naive,10,0,0.04657554626464844,0.2536599064603725,tensor(0.0187),0.3767076260151405,0.5134206315789474
5000,2,0.1,random_0.1,13.918779134750366,dmp_ic_fast,10,0,0.04006481170654297,0.2535395394964535,tensor(0.0160),0.36769637957801427,0.5133305263157895
5000,2,0.1,random_0.1,13.918779134750366,dmp_inf,10,0,0.08362674713134766,0.001826350245838379,tensor(0.9999),0.997060670929664,0.9999924210526316
5000,2,0.1,random_0.1,13.918779134750366,modified_ALE,2,0,0.012967348098754883,0.004305905545426844,tensor(0.9998),0.972550177760427,0.9999688421052632
5000,2,0.1,random_0.1,13.918779134750366,ALE_heuristic,3,0,0.012462615966796875,0.009635487710375644,tensor(0.9991),0.9725460995613336,0.999834947368421
5000,2,0.1,random_0.1,12.626476526260376,SWE,4,0,0.01586008071899414,0.002396172242668408,tensor(0.9999),0.9962864506533274,0.9999604210526315
5000,2,0.1,random_0.1,12.626476526260376,um_IC,3,0,0.01464223861694336,0.002319587969105318,tensor(0.9999),0.9950884571568355,0.9999663157894738
5000,2,0.1,random_0.1,12.626476526260376,dmp_um_fast,10,0,0.07114434242248535,0.2534997914546658,tensor(-0.0078),0.30678816960743466,0.4896505263157894
5000,2,0.1,random_0.1,12.626476526260376,Naive,10,0,0.04679083824157715,0.25365200518254094,tensor(-0.0061),0.3144066839754844,0.4894728421052632
5000,2,0.1,random_0.1,12.626476526260376,dmp_ic_fast,10,0,0.039931535720825195,0.2534983219066733,tensor(-0.0078),0.3068802307455451,0.4896589473684211
5000,2,0.1,random_0.1,12.626476526260376,dmp_inf,10,0,0.08416056632995605,0.0016998696953722137,tensor(1.0000),0.9965250017439236,0.9999831578947368
5000,2,0.1,random_0.1,12.626476526260376,modified_ALE,2,0,0.012477874755859375,0.003830639784791171,tensor(0.9998),0.9757354048341497,0.9999764210526315
5000,2,0.1,random_0.1,12.626476526260376,ALE_heuristic,3,0,0.012590169906616211,0.009761682847187104,tensor(0.9990),0.9757314456049573,0.99992
5000,2,0.1,random_0.1,13.036070108413696,SWE,4,0,0.01522517204284668,0.0026866793784576857,tensor(0.9999),0.9965350264511393,0.9999823157894737
5000,2,0.1,random_0.1,13.036070108413696,um_IC,3,0,0.014769792556762695,0.00272425594326623,tensor(0.9999),0.9954745723576119,1.0
5000,2,0.1,random_0.1,13.036070108413696,dmp_um_fast,10,0,0.08281540870666504,0.24306038480835399,tensor(0.0541),0.3200934283237113,0.5080741052631579
5000,2,0.1,random_0.1,13.036070108413696,Naive,10,0,0.044838905334472656,0.24320558400294157,tensor(0.0560),0.32745060927508046,0.507685052631579
5000,2,0.1,random_0.1,13.036070108413696,dmp_ic_fast,10,0,0.04059123992919922,0.24305891344990377,tensor(0.0541),0.3201734028774363,0.5080538947368421
5000,2,0.1,random_0.1,13.036070108413696,dmp_inf,10,0,0.0853886604309082,0.0017641323888703368,tensor(1.0000),0.9968189080579563,0.9999966315789474
5000,2,0.1,random_0.1,13.036070108413696,modified_ALE,2,0,0.012321710586547852,0.004086293356898711,tensor(0.9998),0.9753062443775073,1.0
5000,2,0.1,random_0.1,13.036070108413696,ALE_heuristic,3,0,0.012340784072875977,0.010277965396815228,tensor(0.9989),0.9752992512675571,0.9999292631578947
5000,2,0.1,random_0.1,13.44257116317749,SWE,4,0,0.015100955963134766,0.0024973038636897306,tensor(0.9999),0.9966257810221136,0.9999882105263158
5000,2,0.1,random_0.1,13.44257116317749,um_IC,3,0,0.013856649398803711,0.0027455023126797427,tensor(0.9999),0.9955086836418887,0.9999991578947369
5000,2,0.1,random_0.1,13.44257116317749,dmp_um_fast,10,0,0.07800412178039551,0.24467307204122948,tensor(0.0154),0.34866525904087237,0.4946054736842105
5000,2,0.1,random_0.1,13.44257116317749,Naive,10,0,0.04752063751220703,0.24475287914725752,tensor(0.0185),0.359724693294837,0.4956572631578947
5000,2,0.1,random_0.1,13.44257116317749,dmp_ic_fast,10,0,0.04091763496398926,0.24467084909593442,tensor(0.0154),0.3488165438803406,0.49465263157894745
5000,2,0.1,random_0.1,13.44257116317749,dmp_inf,10,0,0.12565827369689941,0.0017999374903557477,tensor(0.9999),0.9968401093754757,0.9999991578947369
5000,2,0.1,random_0.1,13.44257116317749,modified_ALE,2,0,0.011586189270019531,0.0038059839634035655,tensor(0.9998),0.9736621083748894,0.9999991578947369
5000,2,0.1,random_0.1,13.44257116317749,ALE_heuristic,3,0,0.012046575546264648,0.007781051598772601,tensor(0.9994),0.9736590452840042,0.9999528421052631
5000,2,0.1,random_0.1,12.22826361656189,SWE,4,0,0.016261577606201172,0.002554747448086459,tensor(0.9999),0.9963564761122116,0.9999764210526315
5000,2,0.1,random_0.1,12.22826361656189,um_IC,3,0,0.014455556869506836,0.00278917848769478,tensor(0.9999),0.9952014721177275,0.9999865263157894
5000,2,0.1,random_0.1,12.22826361656189,dmp_um_fast,10,0,0.06791043281555176,0.23394759467020246,tensor(0.0266),0.34521530481218293,0.5200955789473685
5000,2,0.1,random_0.1,12.22826361656189,Naive,10,0,0.04746270179748535,0.23403021565597268,tensor(0.0296),0.356964197511841,0.5201734736842105
5000,2,0.1,random_0.1,12.22826361656189,dmp_ic_fast,10,0,0.039751529693603516,0.23394561217233595,tensor(0.0266),0.34536089203767084,0.5201212631578948
5000,2,0.1,random_0.1,12.22826361656189,dmp_inf,10,0,0.08685708045959473,0.0017072469078011812,tensor(0.9999),0.9966413903034089,0.9999974736842104
5000,2,0.1,random_0.1,12.22826361656189,modified_ALE,2,0,0.012041330337524414,0.0038927847804964876,tensor(0.9998),0.9708955292101543,0.9999882105263158
5000,2,0.1,random_0.1,12.22826361656189,ALE_heuristic,3,0,0.011960983276367188,0.008379224595277904,tensor(0.9992),0.9708918228627289,0.999957894736842
5000,2,0.1,random_0.1,13.547582149505615,SWE,4,0,0.01541590690612793,0.002627460059430231,tensor(0.9999),0.9967716615620502,0.9999915789473685
5000,2,0.1,random_0.1,13.547582149505615,um_IC,3,0,0.014603376388549805,0.00269655338093516,tensor(0.9999),0.9958341318967736,0.9999738947368421
5000,2,0.1,random_0.1,13.547582149505615,dmp_um_fast,10,0,0.06942486763000488,0.2451611893510646,tensor(0.0277),0.3864457519794419,0.5254694736842105
5000,2,0.1,random_0.1,13.547582149505615,Naive,10,0,0.047554969787597656,0.24533534125880088,tensor(0.0303),0.3949017395097399,0.5249928421052632
5000,2,0.1,random_0.1,13.547582149505615,dmp_ic_fast,10,0,0.03842449188232422,0.24515874290049794,tensor(0.0277),0.3865903158364257,0.5254787368421052
5000,2,0.1,random_0.1,13.547582149505615,dmp_inf,10,0,0.08254599571228027,0.0017647277462040588,tensor(0.9999),0.997026949382933,0.9999974736842104
5000,2,0.1,random_0.1,13.547582149505615,modified_ALE,2,0,0.012249469757080078,0.003902638058135627,tensor(0.9998),0.979669676348439,0.9999772631578947
5000,2,0.1,random_0.1,13.547582149505615,ALE_heuristic,3,0,0.012944936752319336,0.008598184203582186,tensor(0.9992),0.9796661580614318,0.9999461052631579
5000,2,0.1,random_0.1,12.954403162002563,SWE,4,0,0.015678882598876953,0.002551944799585176,tensor(0.9999),0.9962696681762219,0.999994947368421
5000,2,0.1,random_0.1,12.954403162002563,um_IC,3,0,0.014129400253295898,0.0025444667013240184,tensor(0.9999),0.9949786514544511,0.9999873684210526
5000,2,0.1,random_0.1,12.954403162002563,dmp_um_fast,10,0,0.06756591796875,0.24756250622909912,tensor(0.0221),0.34805457797215544,0.5368496842105264
5000,2,0.1,random_0.1,12.954403162002563,Naive,10,0,0.04773139953613281,0.24773086482809023,tensor(0.0244),0.3570058437711953,0.5371023157894736
5000,2,0.1,random_0.1,12.954403162002563,dmp_ic_fast,10,0,0.042783498764038086,0.24756047475728463,tensor(0.0222),0.3481887365575388,0.5368522105263158
5000,2,0.1,random_0.1,12.954403162002563,dmp_inf,10,0,0.0871729850769043,0.001877062371874177,tensor(0.9999),0.9965511319099615,0.9999957894736842
5000,2,0.1,random_0.1,12.954403162002563,modified_ALE,2,0,0.012025117874145508,0.004202733320834192,tensor(0.9998),0.9763143906737323,0.9999814736842105
5000,2,0.1,random_0.1,12.954403162002563,ALE_heuristic,3,0,0.01236414909362793,0.00880756558057806,tensor(0.9992),0.9763095702512473,0.9999326315789474
5000,2,0.1,random_0.5,61.19272017478943,SWE,4,2,0.01759481430053711,0.023140625231737707,tensor(0.9964),0.9965173854723013,0.9994896842105263
5000,2,0.1,random_0.5,61.19272017478943,um_IC,6,0,0.01669621467590332,0.024045395846773666,tensor(0.9947),0.9952818465401555,0.9993684210526316
5000,2,0.1,random_0.5,61.19272017478943,dmp_um_fast,10,0,0.0651235580444336,0.17798709717876493,tensor(0.6646),0.7382248343245702,0.7753827368421052
5000,2,0.1,random_0.5,61.19272017478943,Naive,6,0,0.044385433197021484,0.1777393424209792,tensor(0.6905),0.7478339647201857,0.7787684210526316
5000,2,0.1,random_0.5,61.19272017478943,dmp_ic_fast,10,0,0.03895974159240723,0.17474187756115783,tensor(0.6746),0.7446051823166293,0.7770374736842106
5000,2,0.1,random_0.5,61.19272017478943,dmp_inf,10,0,0.13004016876220703,0.004436321329027706,tensor(0.9998),0.9997173549254127,0.9999806315789473
5000,2,0.1,random_0.5,61.19272017478943,modified_ALE,3,0,0.01210784912109375,0.12242135879149722,tensor(0.9156),0.9038906372532797,0.9902484210526316
5000,2,0.1,random_0.5,61.19272017478943,ALE_heuristic,3,0,0.01222681999206543,0.23568016475257778,tensor(0.8242),0.7906594199001917,0.9838753684210526
5000,2,0.1,random_0.5,61.51859903335571,SWE,4,2,0.01744532585144043,0.022306139480342945,tensor(0.9967),0.9967878917020545,0.9993364210526315
5000,2,0.1,random_0.5,61.51859903335571,um_IC,6,0,0.017893552780151367,0.02370431885812024,tensor(0.9947),0.9953916145771728,0.9991132631578947
5000,2,0.1,random_0.5,61.51859903335571,dmp_um_fast,10,0,0.07088041305541992,0.18004514512198788,tensor(0.6548),0.7283599177238652,0.7704
5000,2,0.1,random_0.5,61.51859903335571,Naive,6,0,0.04692435264587402,0.1797304724019481,tensor(0.6808),0.7381144642576424,0.7730400000000001
5000,2,0.1,random_0.5,61.51859903335571,dmp_ic_fast,10,0,0.041249990463256836,0.17683779766704594,tensor(0.6645),0.7347515967179872,0.7712252631578947
