dataset,prob_selected,edge_method,time_mc,approximation,T,L,time_ic_apporx,rmse,pearson,spearman,auc
Anybeat,0.01,degree_based,13.611515998840332,dmp_inf,3,0,0.4483611583709717,0.011425692071933453,tensor(0.9939),0.9913968899013021,0.9992090584507647
Anybeat,0.01,degree_based,13.611515998840332,modified_ALE,4,0,0.04788351058959961,0.012708099280552693,tensor(0.9926),0.9568889220091837,0.9982416214643702
Anybeat,0.01,degree_based,13.611515998840332,ALE_heuristic,3,0,0.04776787757873535,0.026051902373710342,tensor(0.9716),0.7176275923558695,0.9412518103276397
Anybeat,0.01,degree_based,14.026875257492065,SWE,5,0,0.058274269104003906,0.008857176268257355,tensor(0.9962),0.9635417432584565,0.999741569646783
Anybeat,0.01,degree_based,14.026875257492065,um_IC,5,0,0.057488203048706055,0.011647676969635527,tensor(0.9941),0.9635444176302826,0.9997399914461527
Anybeat,0.01,degree_based,14.026875257492065,dmp_um_fast,3,0,0.20205354690551758,0.1254946042853885,tensor(0.0701),0.7040587379350286,0.5853286392385919
Anybeat,0.01,degree_based,14.026875257492065,Naive,2,0,0.1383810043334961,0.1278078285077087,tensor(0.0431),0.49875249860228665,0.49528394196640646
Anybeat,0.01,degree_based,14.026875257492065,dmp_ic_fast,3,0,0.14679670333862305,0.12549491597607657,tensor(0.0701),0.704034051168286,0.5853239046367008
Anybeat,0.01,degree_based,14.026875257492065,dmp_inf,3,0,0.4507622718811035,0.012461187854743696,tensor(0.9941),0.9930828649551444,0.9995233834096394
Anybeat,0.01,degree_based,14.026875257492065,modified_ALE,4,0,0.047577619552612305,0.015100591754770357,tensor(0.9911),0.9509766093156319,0.9995557365225611
Anybeat,0.01,degree_based,14.026875257492065,ALE_heuristic,3,0,0.04718017578125,0.024213529993299097,tensor(0.9801),0.772568429944557,0.9908780003566733
Anybeat,0.1,degree_based,75.04438352584839,SWE,4,1,0.06309366226196289,0.020613633618398183,tensor(0.9957),0.9849057045611008,0.9996051868089783
Anybeat,0.1,degree_based,75.04438352584839,um_IC,5,0,0.05664777755737305,0.020996644739195883,tensor(0.9956),0.985700457033673,0.9995936133376891
Anybeat,0.1,degree_based,75.04438352584839,dmp_um_fast,10,0,0.23848795890808105,0.2691296058912676,tensor(0.3020),0.5738619556214783,0.6113677659886191
Anybeat,0.1,degree_based,75.04438352584839,Naive,6,0,0.15080714225769043,0.2746759569999805,tensor(0.3021),0.5613822616435513,0.6058047402834132
Anybeat,0.1,degree_based,75.04438352584839,dmp_ic_fast,10,0,0.17478561401367188,0.26909058248197076,tensor(0.3033),0.5744956426145894,0.6112330271098043
Anybeat,0.1,degree_based,75.04438352584839,dmp_inf,10,0,0.4500572681427002,0.012577352500081728,tensor(0.9988),0.9983486887060978,0.9998686147975246
Anybeat,0.1,degree_based,75.04438352584839,modified_ALE,4,0,0.04759979248046875,0.03047324298015791,tensor(0.9923),0.9821203493679438,0.9983961536094237
Anybeat,0.1,degree_based,75.04438352584839,ALE_heuristic,3,0,0.049736738204956055,0.0998037815986026,tensor(0.9442),0.923761589956647,0.9981736273205468
Anybeat,0.1,degree_based,96.49382472038269,SWE,4,1,0.059323787689208984,0.023843602231112763,tensor(0.9958),0.9874776941635277,0.9990975736970212
Anybeat,0.1,degree_based,96.49382472038269,um_IC,5,0,0.0567171573638916,0.024352768009879636,tensor(0.9957),0.9882137381961786,0.999103369006684
Anybeat,0.1,degree_based,96.49382472038269,dmp_um_fast,10,0,0.2374129295349121,0.29598166928688047,tensor(0.2998),0.49937743660857303,0.48881910906772785
Anybeat,0.1,degree_based,96.49382472038269,Naive,6,0,0.1585094928741455,0.29748071816412464,tensor(0.2983),0.4920458124992628,0.48506993006993004
Anybeat,0.1,degree_based,96.49382472038269,dmp_ic_fast,10,0,0.1739974021911621,0.29575062197718993,tensor(0.3009),0.49992182048237127,0.48882644979330064
Anybeat,0.1,degree_based,96.49382472038269,dmp_inf,10,0,0.4496486186981201,0.012504385620281442,tensor(0.9991),0.9984698533718739,0.9997096549858981
Anybeat,0.1,degree_based,96.49382472038269,modified_ALE,4,0,0.05059409141540527,0.03690326383870493,tensor(0.9923),0.9894877739498522,0.9949990341150563
Anybeat,0.1,degree_based,96.49382472038269,ALE_heuristic,3,0,0.05614590644836426,0.11928909462499813,tensor(0.9465),0.9409387308029186,0.9911808426380249
Anybeat,0.1,degree_based,98.74850463867188,SWE,4,1,0.06044507026672363,0.02320357775206316,tensor(0.9957),0.9896077173836392,0.9994248887082287
Anybeat,0.1,degree_based,98.74850463867188,um_IC,5,0,0.05965304374694824,0.02381134277656638,tensor(0.9956),0.99027369942855,0.9993709966104362
Anybeat,0.1,degree_based,98.74850463867188,dmp_um_fast,10,0,0.23489046096801758,0.28734794099208444,tensor(0.3336),0.5441847527563254,0.6224669730605072
Anybeat,0.1,degree_based,98.74850463867188,Naive,6,0,0.14532470703125,0.2898738660358392,tensor(0.3368),0.5366283940459928,0.6185590747867591
Anybeat,0.1,degree_based,98.74850463867188,dmp_ic_fast,10,0,0.18531036376953125,0.28712245366416805,tensor(0.3350),0.5448683672583459,0.6226468100729706
Anybeat,0.1,degree_based,98.74850463867188,dmp_inf,10,0,0.4455873966217041,0.012367225590472201,tensor(0.9991),0.998322151467942,0.9997620093491644
Anybeat,0.1,degree_based,98.74850463867188,modified_ALE,4,0,0.04979562759399414,0.03802247598416795,tensor(0.9919),0.9911398635729237,0.997356926970307
Anybeat,0.1,degree_based,98.74850463867188,ALE_heuristic,3,0,0.04713320732116699,0.12483309614988623,tensor(0.9398),0.9444036934006209,0.9954944370504895
Anybeat,0.1,degree_based,81.85387825965881,SWE,4,1,0.06007838249206543,0.02225525770466278,tensor(0.9951),0.9851414296370834,0.9992269447245751
Anybeat,0.1,degree_based,81.85387825965881,um_IC,5,0,0.05631661415100098,0.022682246398342275,tensor(0.9950),0.9860362621728135,0.9991880157756935
Anybeat,0.1,degree_based,81.85387825965881,dmp_um_fast,10,0,0.2330777645111084,0.25997221053147757,tensor(0.3173),0.5826693713130203,0.6538533872657095
Anybeat,0.1,degree_based,81.85387825965881,Naive,6,0,0.1507720947265625,0.26291219274237854,tensor(0.3206),0.5644829313483634,0.6496263741524404
Anybeat,0.1,degree_based,81.85387825965881,dmp_ic_fast,10,0,0.16842985153198242,0.2597834215306308,tensor(0.3189),0.5833212074819597,0.654256222976602
Anybeat,0.1,degree_based,81.85387825965881,dmp_inf,10,0,0.4423251152038574,0.013069916639928647,tensor(0.9987),0.9978926687900165,0.9997656372063956
Anybeat,0.1,degree_based,81.85387825965881,modified_ALE,4,0,0.04658985137939453,0.03441474334744757,tensor(0.9913),0.9871075382435892,0.9978127454430772
Anybeat,0.1,degree_based,81.85387825965881,ALE_heuristic,3,0,0.04740786552429199,0.10303353566731507,tensor(0.9430),0.9375828722889429,0.9972259178420315
Anybeat,0.1,degree_based,99.43833827972412,SWE,4,1,0.06042337417602539,0.039073903684214394,tensor(0.9901),0.9911981470173651,0.9988476505064183
Anybeat,0.1,degree_based,99.43833827972412,um_IC,5,0,0.05591392517089844,0.03931980623381282,tensor(0.9901),0.990975286825047,0.9988063542565913
Anybeat,0.1,degree_based,99.43833827972412,dmp_um_fast,10,0,0.23654484748840332,0.30592896557711563,tensor(0.4919),0.6359622460492318,0.6245679675774463
Anybeat,0.1,degree_based,99.43833827972412,Naive,6,0,0.14280319213867188,0.3332798984534163,tensor(0.4899),0.6376891897567504,0.6204215742130433
Anybeat,0.1,degree_based,99.43833827972412,dmp_ic_fast,10,0,0.16792774200439453,0.3060749327214516,tensor(0.4927),0.6364329479667774,0.6247255903654008
Anybeat,0.1,degree_based,99.43833827972412,dmp_inf,10,0,0.4412722587585449,0.017344427153270794,tensor(0.9981),0.9982589002267883,0.9994087008305018
Anybeat,0.1,degree_based,99.43833827972412,modified_ALE,4,0,0.0525660514831543,0.07393274916914556,tensor(0.9779),0.9868631223600024,0.9973507272085471
Anybeat,0.1,degree_based,99.43833827972412,ALE_heuristic,3,0,0.04716610908508301,0.11221217615933478,tensor(0.9444),0.9660407107504198,0.9963077996253351
Anybeat,0.1,degree_based,70.75987553596497,SWE,4,1,0.059179067611694336,0.019189519038827305,tensor(0.9961),0.9861360351890032,0.9996569916062747
Anybeat,0.1,degree_based,70.75987553596497,um_IC,5,0,0.0555272102355957,0.01947095325468874,tensor(0.9960),0.9866507399368646,0.9996428090233794
Anybeat,0.1,degree_based,70.75987553596497,dmp_um_fast,10,0,0.46949195861816406,0.2636373850552659,tensor(0.3148),0.5748851155708349,0.6471636672692513
Anybeat,0.1,degree_based,70.75987553596497,Naive,6,0,0.15070319175720215,0.2693489674603797,tensor(0.3182),0.5688077357503053,0.6454697021946497
Anybeat,0.1,degree_based,70.75987553596497,dmp_ic_fast,10,0,0.16944265365600586,0.2636642031083315,tensor(0.3161),0.5751124847981262,0.6470508632071496
Anybeat,0.1,degree_based,70.75987553596497,dmp_inf,10,0,0.4521605968475342,0.011760862623564324,tensor(0.9988),0.9970198090817772,0.9999072879303331
Anybeat,0.1,degree_based,70.75987553596497,modified_ALE,4,0,0.05338406562805176,0.02974003360004361,tensor(0.9921),0.985562546151785,0.9990066939164861
Anybeat,0.1,degree_based,70.75987553596497,ALE_heuristic,3,0,0.0728764533996582,0.09375555796837323,tensor(0.9483),0.9281322042639584,0.9968551435631954
Anybeat,0.1,degree_based,75.49935126304626,SWE,4,1,0.059478044509887695,0.02290887151995696,tensor(0.9950),0.9834136679169079,0.9992481189163653
Anybeat,0.1,degree_based,75.49935126304626,um_IC,5,0,0.06041574478149414,0.02329460432287622,tensor(0.9949),0.9840409446704532,0.9992205004053345
Anybeat,0.1,degree_based,75.49935126304626,dmp_um_fast,10,0,0.24438762664794922,0.279709158223985,tensor(0.2886),0.5172528929486977,0.588487407800204
Anybeat,0.1,degree_based,75.49935126304626,Naive,6,0,0.1491682529449463,0.28544023821364956,tensor(0.2936),0.5116226556660215,0.5897510861965839
Anybeat,0.1,degree_based,75.49935126304626,dmp_ic_fast,10,0,0.16507816314697266,0.27974650064364354,tensor(0.2900),0.5180440525645003,0.5885148947945157
Anybeat,0.1,degree_based,75.49935126304626,dmp_inf,10,0,0.4457275867462158,0.016163618220461924,tensor(0.9981),0.9976678645289745,0.999438555125759
Anybeat,0.1,degree_based,75.49935126304626,modified_ALE,4,0,0.04917621612548828,0.033239791413387315,tensor(0.9911),0.9815314777987575,0.9981688927186557
Anybeat,0.1,degree_based,75.49935126304626,ALE_heuristic,3,0,0.052503347396850586,0.09745674735868148,tensor(0.9493),0.9183480169102259,0.9973985992943338
Anybeat,0.1,degree_based,83.02469110488892,SWE,4,1,0.06209588050842285,0.021683388900957466,tensor(0.9955),0.9887701616339568,0.9993667469970787
Anybeat,0.1,degree_based,83.02469110488892,um_IC,5,0,0.05592203140258789,0.022050164529168744,tensor(0.9954),0.9893978248984162,0.9993451782551308
Anybeat,0.1,degree_based,83.02469110488892,dmp_um_fast,10,0,0.23543119430541992,0.2832002442312063,tensor(0.3315),0.5996168543039618,0.6781328860712745
Anybeat,0.1,degree_based,83.02469110488892,Naive,6,0,0.14027786254882812,0.2908044086972805,tensor(0.3347),0.5868072086787482,0.672301434742193
Anybeat,0.1,degree_based,83.02469110488892,dmp_ic_fast,10,0,0.1663837432861328,0.2831949693228952,tensor(0.3328),0.6003368358028944,0.6782795272131764
Anybeat,0.1,degree_based,83.02469110488892,dmp_inf,10,0,0.47110438346862793,0.012212623864792315,tensor(0.9989),0.9978774095615184,0.9997594559205933
Anybeat,0.1,degree_based,83.02469110488892,modified_ALE,4,0,0.04961347579956055,0.03319494062418755,tensor(0.9916),0.9875368301470333,0.9984791406592355
Anybeat,0.1,degree_based,83.02469110488892,ALE_heuristic,3,0,0.04834890365600586,0.10919468781772305,tensor(0.9403),0.9374765479989899,0.9981341723047883
Anybeat,0.1,degree_based,86.35933351516724,SWE,4,1,0.059934377670288086,0.02119662752300872,tensor(0.9959),0.9888311266181993,0.9995045765187945
Anybeat,0.1,degree_based,86.35933351516724,um_IC,5,0,0.05806303024291992,0.02165900185409378,tensor(0.9958),0.9895096850958369,0.9994949757982933
Anybeat,0.1,degree_based,86.35933351516724,dmp_um_fast,10,0,0.2367408275604248,0.27079907377896745,tensor(0.2871),0.6015600868742126,0.6451828187610178
Anybeat,0.1,degree_based,86.35933351516724,Naive,6,0,0.13878655433654785,0.2734314917857977,tensor(0.2852),0.5791676716235468,0.6306927011903315
Anybeat,0.1,degree_based,86.35933351516724,dmp_ic_fast,10,0,0.16811323165893555,0.27055547136027597,tensor(0.2885),0.6018199789960148,0.6451783471925651
Anybeat,0.1,degree_based,86.35933351516724,dmp_inf,10,0,0.44295692443847656,0.013005727397312377,tensor(0.9989),0.9978628770788525,0.9999121468315781
Anybeat,0.1,degree_based,86.35933351516724,modified_ALE,4,0,0.05381584167480469,0.03330739737254805,tensor(0.9923),0.9879980509517032,0.997916117584364
Anybeat,0.1,degree_based,86.35933351516724,ALE_heuristic,3,0,0.04753732681274414,0.1094486167640922,tensor(0.9419),0.9343326559587726,0.9969438144793594
Anybeat,0.1,degree_based,128.64355897903442,SWE,4,1,0.06125664710998535,0.034361461525526216,tensor(0.9923),0.9805677564955598,0.9991544790122989
Anybeat,0.1,degree_based,128.64355897903442,um_IC,5,0,0.054379940032958984,0.03495140798253955,tensor(0.9923),0.9813600368714306,0.9990800405492348
Anybeat,0.1,degree_based,128.64355897903442,dmp_um_fast,10,0,0.23949193954467773,0.3100886533088256,tensor(0.3221),0.4396625917613637,0.6915572579079687
Anybeat,0.1,degree_based,128.64355897903442,Naive,6,0,0.14471673965454102,0.308290356570665,tensor(0.3310),0.4502437201201045,0.6818987358086884
Anybeat,0.1,degree_based,128.64355897903442,dmp_ic_fast,10,0,0.17207741737365723,0.30950168847808246,tensor(0.3241),0.4408435031566721,0.6920213146516463
Anybeat,0.1,degree_based,128.64355897903442,dmp_inf,10,0,0.46431732177734375,0.012902042676948134,tensor(0.9990),0.9981292524581116,0.9996446418247367
Anybeat,0.1,degree_based,128.64355897903442,modified_ALE,4,0,0.04736185073852539,0.07677497283682906,tensor(0.9821),0.9766815550580736,0.9915801023620928
Anybeat,0.1,degree_based,128.64355897903442,ALE_heuristic,3,0,0.051836252212524414,0.1363725160941606,tensor(0.9382),0.9699744721617101,0.9905230367315674
Anybeat,0.2,degree_based,181.14808011054993,SWE,2,2,0.058983802795410156,0.031033216632492196,tensor(0.9966),0.9956575759476534,0.9976593485414396
Anybeat,0.2,degree_based,181.14808011054993,um_IC,5,0,0.05705142021179199,0.028788869983632406,tensor(0.9967),0.9959963090959963,0.9977440500781748
Anybeat,0.2,degree_based,181.14808011054993,dmp_um_fast,10,0,0.23786234855651855,0.43125236966684527,tensor(0.2558),0.38567938933162627,0.6886889567843567
Anybeat,0.2,degree_based,181.14808011054993,Naive,2,0,0.13691401481628418,0.4870411192573558,tensor(0.1603),0.34092515696341147,0.672460208005963
Anybeat,0.2,degree_based,181.14808011054993,dmp_ic_fast,10,0,0.16494178771972656,0.43019831378651524,tensor(0.2579),0.3870872330355616,0.6892087221834244
Anybeat,0.2,degree_based,181.14808011054993,dmp_inf,10,0,0.44397926330566406,0.009286693830449458,tensor(0.9997),0.999382599131808,0.9994533139574738
Anybeat,0.2,degree_based,181.14808011054993,modified_ALE,3,0,0.04610633850097656,0.059868879274296814,tensor(0.9892),0.9890283689361684,0.9800669706817121
Anybeat,0.2,degree_based,181.14808011054993,ALE_heuristic,3,0,0.047486066818237305,0.2282598808725735,tensor(0.9336),0.9735135789181207,0.978069918557831
Anybeat,0.2,degree_based,141.74682688713074,SWE,2,2,0.05848073959350586,0.028395963822461998,tensor(0.9956),0.9935923961316655,0.9989715000996721
Anybeat,0.2,degree_based,141.74682688713074,um_IC,5,0,0.05786919593811035,0.027988130979340865,tensor(0.9956),0.9909628516830405,0.99827550297611
Anybeat,0.2,degree_based,141.74682688713074,dmp_um_fast,10,0,0.4557476043701172,0.33808364206258773,tensor(0.3340),0.4374789242068727,0.6670544771393836
Anybeat,0.2,degree_based,141.74682688713074,Naive,2,0,0.15187931060791016,0.36844209650357834,tensor(0.2640),0.38516779036951443,0.6681869826476099
Anybeat,0.2,degree_based,141.74682688713074,dmp_ic_fast,10,0,0.17331290245056152,0.33775820921345906,tensor(0.3352),0.438017788198185,0.6673475838525516
Anybeat,0.2,degree_based,141.74682688713074,dmp_inf,10,0,0.4497692584991455,0.010559156795192924,tensor(0.9994),0.998689502801223,0.9998531840029921
Anybeat,0.2,degree_based,141.74682688713074,modified_ALE,3,0,0.048151254653930664,0.04471686478805633,tensor(0.9910),0.9889733650685579,0.9902137551618693
Anybeat,0.2,degree_based,141.74682688713074,ALE_heuristic,3,0,0.04702019691467285,0.17822685759308457,tensor(0.9325),0.9655564596194898,0.9799721574886533
Anybeat,0.2,degree_based,138.26217770576477,SWE,2,2,0.058425188064575195,0.027763967358160325,tensor(0.9951),0.9924627435197447,0.9989874555054292
Anybeat,0.2,degree_based,138.26217770576477,um_IC,5,0,0.05547666549682617,0.029300894064203584,tensor(0.9946),0.992354566417631,0.9986221883357711
Anybeat,0.2,degree_based,138.26217770576477,dmp_um_fast,10,0,0.2400527000427246,0.3160133041089136,tensor(0.3528),0.4377163274106216,0.6959425600139935
Anybeat,0.2,degree_based,138.26217770576477,Naive,2,0,0.14188241958618164,0.3460009741163047,tensor(0.2686),0.3766228235506563,0.669120012753819
Anybeat,0.2,degree_based,138.26217770576477,dmp_ic_fast,10,0,0.1685779094696045,0.3156919068531319,tensor(0.3541),0.4389194252639406,0.6970010009226557
Anybeat,0.2,degree_based,138.26217770576477,dmp_inf,10,0,0.4463798999786377,0.012024598054439372,tensor(0.9992),0.9988636872052509,0.9997759677183402
Anybeat,0.2,degree_based,138.26217770576477,modified_ALE,3,0,0.04873394966125488,0.0432625958846751,tensor(0.9904),0.989726375443375,0.9946157399880814
Anybeat,0.2,degree_based,138.26217770576477,ALE_heuristic,3,0,0.04761958122253418,0.16534052070502345,tensor(0.9351),0.9672082115651196,0.987798251182473
Anybeat,0.2,degree_based,160.95321655273438,SWE,2,2,0.058928728103637695,0.027659784588864318,tensor(0.9959),0.9933487607903099,0.9990829339170572
Anybeat,0.2,degree_based,160.95321655273438,um_IC,5,0,0.06064295768737793,0.030219806380419982,tensor(0.9953),0.9925220073088049,0.9984432365948953
Anybeat,0.2,degree_based,160.95321655273438,dmp_um_fast,10,0,0.2392878532409668,0.3486805624011006,tensor(0.3138),0.38162852385436685,0.7170087021982757
Anybeat,0.2,degree_based,160.95321655273438,Naive,2,0,0.14243221282958984,0.38447495920791375,tensor(0.2453),0.32403722709075566,0.6908273401164396
Anybeat,0.2,degree_based,160.95321655273438,dmp_ic_fast,10,0,0.16903972625732422,0.3482329482362851,tensor(0.3147),0.38200292990410223,0.7173562351287469
Anybeat,0.2,degree_based,160.95321655273438,dmp_inf,10,0,0.4627506732940674,0.011513549468956602,tensor(0.9994),0.9987523889825833,0.999634778070797
Anybeat,0.2,degree_based,160.95321655273438,modified_ALE,3,0,0.04920601844787598,0.04276873081474565,tensor(0.9920),0.9904413374294683,0.9872902242570488
Anybeat,0.2,degree_based,160.95321655273438,ALE_heuristic,3,0,0.04773378372192383,0.1931386612717561,tensor(0.9313),0.9707377758732237,0.9807749517465157
Anybeat,0.2,degree_based,148.0929675102234,SWE,2,2,0.061643123626708984,0.029736706147194873,tensor(0.9946),0.9845431417986744,0.9990885308204915
Anybeat,0.2,degree_based,148.0929675102234,um_IC,5,0,0.06086134910583496,0.03243146763071697,tensor(0.9940),0.9855523650521948,0.9982899052478134
Anybeat,0.2,degree_based,148.0929675102234,dmp_um_fast,10,0,0.2371225357055664,0.3282641615271431,tensor(0.3255),0.39939249334624316,0.7304028920241566
Anybeat,0.2,degree_based,148.0929675102234,Naive,2,0,0.14105916023254395,0.3645663552645273,tensor(0.2334),0.3233767377769648,0.7025256403581841
Anybeat,0.2,degree_based,148.0929675102234,dmp_ic_fast,10,0,0.17529296875,0.32783186398053893,tensor(0.3269),0.40038222016216385,0.7309920996459809
Anybeat,0.2,degree_based,148.0929675102234,dmp_inf,10,0,0.4819817543029785,0.01228959415230651,tensor(0.9992),0.9976805559399029,0.9998103654727197
Anybeat,0.2,degree_based,148.0929675102234,modified_ALE,3,0,0.04756355285644531,0.04049900368166639,tensor(0.9913),0.9830227369745206,0.9946507965431071
Anybeat,0.2,degree_based,148.0929675102234,ALE_heuristic,3,0,0.04996132850646973,0.17737060041126082,tensor(0.9312),0.9596402830999452,0.9855031106830487
Anybeat,0.2,degree_based,153.9389636516571,SWE,2,2,0.05985546112060547,0.0260799500331477,tensor(0.9963),0.9932208381897677,0.9989241368343998
Anybeat,0.2,degree_based,153.9389636516571,um_IC,5,0,0.05918765068054199,0.02914660479532156,tensor(0.9955),0.9931854493242344,0.9988129803435318
Anybeat,0.2,degree_based,153.9389636516571,dmp_um_fast,10,0,0.2342221736907959,0.34107697012671406,tensor(0.3238),0.4177947786823887,0.6844282416486407
Anybeat,0.2,degree_based,153.9389636516571,Naive,2,0,0.137284517288208,0.3816206342133174,tensor(0.2374),0.3483066883087881,0.6621862456122939
Anybeat,0.2,degree_based,153.9389636516571,dmp_ic_fast,10,0,0.1695854663848877,0.3405413866224358,tensor(0.3250),0.418589884728614,0.6843876024304532
Anybeat,0.2,degree_based,153.9389636516571,dmp_inf,10,0,0.456188440322876,0.011356411422157679,tensor(0.9994),0.9989229400174268,0.9996508318885944
Anybeat,0.2,degree_based,153.9389636516571,modified_ALE,3,0,0.048661231994628906,0.041745358653827794,tensor(0.9921),0.9911116846073038,0.9897201768274418
Anybeat,0.2,degree_based,153.9389636516571,ALE_heuristic,3,0,0.04901432991027832,0.18496488347421372,tensor(0.9354),0.9697918532830279,0.9786997323888493
Anybeat,0.2,degree_based,132.08559799194336,SWE,2,2,0.057405710220336914,0.02786558203675176,tensor(0.9952),0.9922769029034113,0.9988667204307015
Anybeat,0.2,degree_based,132.08559799194336,um_IC,5,0,0.06412076950073242,0.027512095992158495,tensor(0.9953),0.9928117022847883,0.9987713708092855
Anybeat,0.2,degree_based,132.08559799194336,dmp_um_fast,10,0,0.23826026916503906,0.32397655265127556,tensor(0.3336),0.4370231627131486,0.675346441341702
Anybeat,0.2,degree_based,132.08559799194336,Naive,2,0,0.13364410400390625,0.34685847011049287,tensor(0.2488),0.36892381755569026,0.6508056845734571
Anybeat,0.2,degree_based,132.08559799194336,dmp_ic_fast,10,0,0.16753339767456055,0.32384962877906326,tensor(0.3350),0.4376373288336361,0.6756426169933278
Anybeat,0.2,degree_based,132.08559799194336,dmp_inf,10,0,0.44720888137817383,0.010680246314722447,tensor(0.9994),0.9989437265231431,0.9998334998334998
Anybeat,0.2,degree_based,132.08559799194336,modified_ALE,3,0,0.04835867881774902,0.04253078637651713,tensor(0.9910),0.9894324466204673,0.995232255895763
Anybeat,0.2,degree_based,132.08559799194336,ALE_heuristic,3,0,0.046833038330078125,0.1563773053831777,tensor(0.9356),0.9597977753900869,0.9872102620917786
Anybeat,0.2,degree_based,147.2233099937439,SWE,2,2,0.05886054039001465,0.02626251043570169,tensor(0.9961),0.9915019489792216,0.9991500074438463
Anybeat,0.2,degree_based,147.2233099937439,um_IC,5,0,0.05496931076049805,0.029133849746594356,tensor(0.9952),0.9913301214296226,0.9982631902063182
Anybeat,0.2,degree_based,147.2233099937439,dmp_um_fast,10,0,0.23531508445739746,0.3379109767892611,tensor(0.3255),0.40821798344292126,0.708192347410357
Anybeat,0.2,degree_based,147.2233099937439,Naive,2,0,0.14980816841125488,0.3746644346568346,tensor(0.2435),0.33725566434361,0.688359428880756
Anybeat,0.2,degree_based,147.2233099937439,dmp_ic_fast,10,0,0.17235684394836426,0.3375335195461725,tensor(0.3265),0.40873228250565685,0.7083650288626592
Anybeat,0.2,degree_based,147.2233099937439,dmp_inf,10,0,0.4609227180480957,0.010456376069959377,tensor(0.9994),0.9987867397743299,0.9997752379268967
Anybeat,0.2,degree_based,147.2233099937439,modified_ALE,3,0,0.04782724380493164,0.04211571179519918,tensor(0.9918),0.9891379078721366,0.9924118798526382
Anybeat,0.2,degree_based,147.2233099937439,ALE_heuristic,3,0,0.048868417739868164,0.18129626826321474,tensor(0.9337),0.9655627979718387,0.9836973190053758
Anybeat,0.2,degree_based,143.72328972816467,SWE,2,2,0.06177043914794922,0.025560249152934207,tensor(0.9962),0.99297494314906,0.9991100263612113
Anybeat,0.2,degree_based,143.72328972816467,um_IC,5,0,0.05600762367248535,0.028800549030467214,tensor(0.9953),0.9924463647681206,0.9987325733771231
Anybeat,0.2,degree_based,143.72328972816467,dmp_um_fast,10,0,0.4667186737060547,0.3193625692759042,tensor(0.3640),0.427460037030101,0.7419503219266251
Anybeat,0.2,degree_based,143.72328972816467,Naive,2,0,0.14206600189208984,0.35360668126699646,tensor(0.2653),0.3453325667063478,0.7216062636678751
Anybeat,0.2,degree_based,143.72328972816467,dmp_ic_fast,10,0,0.177337646484375,0.318963010989539,tensor(0.3656),0.4288106649499802,0.7423955717794579
Anybeat,0.2,degree_based,143.72328972816467,dmp_inf,10,0,0.4496617317199707,0.009984525399202101,tensor(0.9995),0.9989842192997636,0.9998108789577984
Anybeat,0.2,degree_based,143.72328972816467,modified_ALE,3,0,0.047756195068359375,0.03986786522785419,tensor(0.9923),0.9904828534839639,0.9938371922969079
Anybeat,0.2,degree_based,143.72328972816467,ALE_heuristic,3,0,0.04959702491760254,0.17739998098226012,tensor(0.9336),0.963796553236882,0.9855780080898564
Anybeat,0.2,degree_based,130.52754044532776,SWE,2,2,0.06159210205078125,0.026804877442079145,tensor(0.9957),0.993021474500655,0.9985291170125293
Anybeat,0.2,degree_based,130.52754044532776,um_IC,5,0,0.05946660041809082,0.027265758920548343,tensor(0.9954),0.9930486991726387,0.9987236302402179
Anybeat,0.2,degree_based,130.52754044532776,dmp_um_fast,10,0,0.2432703971862793,0.313847343325496,tensor(0.3640),0.46328375842705094,0.6942371083366344
Anybeat,0.2,degree_based,130.52754044532776,Naive,2,0,0.1502373218536377,0.344486260882749,tensor(0.2767),0.3940044102381218,0.6768133788275967
Anybeat,0.2,degree_based,130.52754044532776,dmp_ic_fast,10,0,0.1705152988433838,0.31355461741259305,tensor(0.3654),0.4640154900639821,0.6946809772639155
Anybeat,0.2,degree_based,130.52754044532776,dmp_inf,10,0,0.4519646167755127,0.010507280148347665,tensor(0.9994),0.9990224465751909,0.9998423114536859
Anybeat,0.2,degree_based,130.52754044532776,modified_ALE,3,0,0.04706406593322754,0.04221301593081511,tensor(0.9914),0.9906153557924221,0.9947255219767068
Anybeat,0.2,degree_based,130.52754044532776,ALE_heuristic,3,0,0.04730224609375,0.15183672528642791,tensor(0.9400),0.9669430363234356,0.9888603366091517
Gemsec,0.01,random_0.1,39.69582653045654,SWE,4,2,0.4627411365509033,0.0007319874005686208,tensor(0.9999),0.9321497696640191,0.9999409530281586
Gemsec,0.01,random_0.1,39.69582653045654,um_IC,6,0,0.4311106204986572,0.0007330433467643666,tensor(0.9999),0.932148975641723,0.9999404019136673
Gemsec,0.01,random_0.1,39.69582653045654,dmp_um_fast,2,0,1.1730549335479736,0.07857464202095513,tensor(0.0117),0.6719840083065054,0.7501059376298078
Gemsec,0.01,random_0.1,39.69582653045654,Naive,3,0,0.6498897075653076,0.07857465387366587,tensor(0.0117),0.6719841647049859,0.7501063015066834
Gemsec,0.01,random_0.1,39.69582653045654,dmp_ic_fast,2,0,0.9516775608062744,0.07857465387366587,tensor(0.0117),0.6719841647049859,0.7501063015066834
Gemsec,0.01,random_0.1,39.69582653045654,dmp_inf,2,0,1.5826334953308105,0.0007372547062257462,tensor(0.9999),0.9305998393644012,0.9999397660123313
